orderId,productId,date,channel,qty,unitPrice,totalPrice
O501055,P1043,2023-06-25,online,26,1897.77,49342.02
O501056,P1007,2025-08-04,dealer,31,4324.46,134058.26
O501057,P1052,2025-05-28,online,26,1535.82,39931.32
O501058,P1045,2024-06-19,dealer,17,2993.83,50895.11
O501059,P1040,2023-11-02,dealer,16,1158.03,18528.48
O501060,P1036,2023-04-17,dealer,21,1084.21,22768.41
O501061,P1036,2023-01-27,dealer,40,1186.73,47469.2
O501062,P1011,2023-01-27,wholesale,17,1475.63,25085.71
O501063,P1048,2023-07-17,online,20,1793.07,35861.4
O501064,P1056,2025-08-08,dealer,28,2323.12,65047.36
O501065,P1056,2023-03-11,online,21,2205.53,46316.13
O501066,P1002,2025-09-16,wholesale,18,4137.85,74481.3
O501067,P1057,2024-12-12,dealer,9,1284.52,11560.68
O501068,P1035,2024-05-12,wholesale,36,1483.5,53406.0
O501070,P1026,2024-06-05,online,23,4941.58,113656.34
O501071,P1010,2025-09-16,dealer,21,1543.47,32412.87
O501072,P1003,2024-06-01,dealer,12,2347.72,28172.64
O501073,P1024,2025-07-23,dealer,1,2125.39,2125.39
O501074,P1001,2024-02-17,wholesale,56,4202.61,235346.16
O501075,P1033,2025-02-25,dealer,25,2326.45,58161.25
O501076,P1027,2023-09-29,wholesale,64,4205.92,269178.88
O501077,P1058,2025-01-20,dealer,23,5165.14,118798.22
O501079,P1045,2024-01-27,dealer,32,2717.94,86974.08
O501080,P1054,2024-01-22,dealer,4,2761.81,11047.24
O501081,P1040,2025-01-11,wholesale,41,1238.35,50772.35
O501082,P1054,2025-09-03,online,19,3125.22,59379.18
O501083,P1011,2023-07-04,wholesale,69,1668.64,115136.16
O501084,P1008,2024-11-30,dealer,26,3624.91,94247.66
O501085,P1024,2023-05-02,dealer,11,1963.21,21595.31
O501086,P1047,2025-02-21,online,28,2732.48,76509.44
O501088,P1003,2023-07-09,online,19,2368.47,45000.93
O501089,P1024,2024-08-20,online,1,1979.07,1979.07
O501090,P1015,2023-07-11,wholesale,57,4772.23,272017.11
O501092,P1025,2024-09-28,wholesale,21,1356.92,28495.32
O501093,P1009,2024-05-23,dealer,22,3958.63,87089.86
O501095,P1021,2024-08-21,online,15,2182.14,32732.1
O501096,P1015,2023-12-23,dealer,1,4724.77,4724.77
O501097,P1006,2023-02-20,dealer,25,5219.92,130498.0
O501098,P1004,2024-07-06,online,31,548.58,17005.98
O501099,P1013,2025-08-02,dealer,24,1976.88,47445.12
O501100,P1000,2025-04-03,online,8,549.7,4397.6
O501101,P1000,2025-02-04,dealer,31,642.36,19913.16
O501102,P1000,2024-08-14,online,12,639.54,7674.48
O501103,P1009,2023-05-27,dealer,28,4647.9,130141.2
O501104,P1012,2024-09-09,dealer,11,1238.13,13619.43
O501105,P1026,2025-09-27,online,23,4408.83,101403.09
O501107,P1012,2023-01-11,dealer,16,1336.39,21382.24
O501108,P1029,2023-12-25,wholesale,93,4663.65,433719.45
O501109,P1039,2023-11-01,online,9,1098.86,9889.74
O501110,P1011,2025-03-04,dealer,21,1645.26,34550.46
O501112,P1058,2024-10-09,dealer,16,5207.48,83319.68
O501113,P1030,2023-03-02,online,29,3565.88,103410.52
O501114,P1002,2023-01-20,online,15,4528.44,67926.6
O501117,P1030,2023-11-29,wholesale,39,3773.12,147151.68
O501118,P1025,2025-11-03,wholesale,46,1510.53,69484.38
O501119,P1042,2023-06-21,online,16,2112.27,33796.32
O501120,P1022,2023-01-01,online,23,3327.4,76530.2
O501122,P1032,2024-12-01,dealer,7,891.58,6241.06
O501123,P1021,2023-04-30,dealer,18,2019.95,36359.1
O501124,P1047,2025-03-14,dealer,11,2756.33,30319.63
O501125,P1020,2023-06-29,dealer,15,1827.37,27410.55
O501126,P1031,2024-05-30,online,30,5177.28,155318.4
O501129,P1007,2025-02-13,dealer,7,3714.42,26000.94
O501130,P1018,2024-10-29,online,24,1185.67,28456.08
O501131,P1017,2023-05-30,dealer,28,2455.59,68756.52
O501132,P1018,2024-05-16,online,15,1155.0,17325.0
O501133,P1007,2025-06-06,dealer,28,3668.83,102727.24
O501134,P1016,2024-10-04,dealer,19,1344.61,25547.59
O501135,P1022,2024-12-07,online,1,3419.37,3419.37
O501136,P1003,2025-04-06,dealer,18,2274.39,40939.02
O501137,P1016,2024-03-04,wholesale,96,1383.3,132796.8
O501138,P1025,2023-07-03,wholesale,66,1521.79,100438.14
O501139,P1019,2023-07-24,dealer,4,4343.09,17372.36
O501140,P1015,2023-02-20,dealer,28,4747.82,132938.96
O501141,P1012,2024-11-14,online,5,1183.58,5917.9
O501142,P1022,2023-05-12,online,13,3476.15,45189.95
O501143,P1013,2025-02-06,wholesale,77,1691.45,130241.65
O501144,P1018,2023-04-05,dealer,5,1096.66,5483.3
O501145,P1049,2025-06-18,wholesale,28,1457.44,40808.32
O501146,P1035,2023-08-27,dealer,26,1471.93,38270.18
O501148,P1032,2025-05-09,dealer,24,1013.94,24334.56
O501151,P1020,2024-01-13,dealer,28,1871.78,52409.84
O501152,P1044,2025-07-18,dealer,15,3616.31,54244.65
O501153,P1053,2023-04-09,dealer,20,2342.84,46856.8
O501154,P1058,2023-07-10,dealer,1,4992.44,4992.44
O501157,P1011,2025-08-03,online,19,1607.16,30536.04
O501159,P1015,2025-05-03,dealer,20,4688.69,93773.8
O501160,P1057,2025-06-18,dealer,23,1342.19,30870.37
O501161,P1031,2025-06-07,online,1,5218.14,5218.14
O501162,P1050,2025-06-12,dealer,1,1653.3,1653.3
O501163,P1006,2025-08-02,online,17,5148.59,87526.03
O501165,P1059,2024-11-01,wholesale,18,3735.7,67242.6
O501166,P1049,2024-08-30,dealer,16,1576.12,25217.92
O501167,P1009,2023-09-11,online,8,4024.92,32199.36
O501168,P1035,2025-02-18,dealer,21,1337.14,28079.94
O501169,P1024,2023-10-08,dealer,4,2001.27,8005.08
O501170,P1036,2023-05-16,dealer,27,1194.74,32257.98
O501171,P1043,2025-11-01,dealer,16,1867.97,29887.52
O501172,P1043,2024-12-08,dealer,49,1687.61,82692.89
O501174,P1023,2024-10-31,online,12,2868.37,34420.44
O501175,P1053,2025-01-24,dealer,21,2356.08,49477.68
O501176,P1023,2025-05-20,dealer,27,2803.69,75699.63
O501177,P1038,2024-08-05,dealer,31,3179.29,98557.99
O501178,P1050,2025-08-12,online,15,1776.81,26652.15
O501179,P1053,2025-08-29,dealer,28,2290.76,64141.28
O501181,P1023,2025-07-24,online,15,2908.31,43624.65
O501182,P1005,2024-04-16,dealer,19,2473.58,46998.02
O501183,P1046,2025-01-15,wholesale,51,3684.19,187893.69
O501184,P1003,2025-01-03,online,36,2225.49,80117.64
O501185,P1012,2025-10-18,wholesale,35,1212.23,42428.05
O501186,P1011,2025-02-09,dealer,8,1542.84,12342.72
O501187,P1013,2023-06-19,dealer,8,1987.92,15903.36
O501189,P1034,2024-06-09,online,7,4760.95,33326.65
O501190,P1014,2023-05-27,dealer,10,2568.54,25685.4
O501191,P1056,2025-06-25,online,39,2112.99,82406.61
O501195,P1018,2024-07-13,wholesale,31,1259.56,39046.36
O501196,P1036,2025-10-15,online,20,1000.66,20013.2
O501197,P1044,2023-03-18,wholesale,56,3493.37,195628.72
O501198,P1018,2023-01-09,online,19,1118.94,21259.86
O501199,P1007,2023-09-07,online,29,4082.17,118382.93
O501200,P1031,2023-01-10,online,20,5058.32,101166.4
O501202,P1034,2025-04-27,dealer,24,4513.51,108324.24
O501203,P1013,2024-09-24,dealer,14,1649.72,23096.08
O501205,P1012,2023-12-08,dealer,4,1192.19,4768.76
O501206,P1005,2024-10-31,online,38,2688.07,102146.66
O501207,P1027,2024-05-23,dealer,23,3641.49,83754.27
O501208,P1010,2025-05-10,wholesale,38,1796.84,68279.92
O501209,P1002,2025-08-20,dealer,22,4508.94,99196.68
O501210,P1016,2024-09-28,dealer,9,1253.98,11285.82
O501211,P1022,2025-05-17,dealer,17,3341.6,56807.2
O501212,P1016,2024-07-05,dealer,28,1166.7,32667.6
O501213,P1034,2024-04-02,dealer,18,4552.49,81944.82
O501214,P1028,2023-12-16,online,8,886.4,7091.2
O501215,P1024,2023-05-12,wholesale,59,2015.25,118899.75
O501216,P1046,2023-03-02,wholesale,36,3798.74,136754.64
O501217,P1012,2024-07-31,online,27,1182.58,31929.66
O501218,P1032,2025-07-26,dealer,11,1057.0,11627.0
O501219,P1029,2023-12-15,online,16,4618.96,73903.36
O501220,P1042,2024-03-06,online,21,2019.32,42405.72
O501221,P1023,2023-07-05,dealer,23,2806.85,64557.55
O501222,P1017,2025-01-27,wholesale,46,2425.79,111586.34
O501223,P1051,2023-10-09,wholesale,50,1790.72,89536.0
O501224,P1056,2025-03-05,dealer,21,2400.64,50413.44
O501226,P1012,2024-10-11,online,27,1174.02,31698.54
O501228,P1052,2025-05-22,dealer,27,1586.31,42830.37
O501229,P1031,2025-09-06,dealer,20,5271.84,105436.8
O501230,P1007,2025-10-22,dealer,6,3919.58,23517.48
O501231,P1016,2023-06-10,wholesale,58,1298.7,75324.6
O501232,P1017,2025-05-05,dealer,28,2204.28,61719.84
O501233,P1009,2024-06-12,online,19,4170.43,79238.17
O501234,P1051,2024-08-17,dealer,18,1877.54,33795.72
O501235,P1042,2023-12-15,dealer,15,2118.0,31770.0
O501236,P1001,2023-03-10,online,13,5063.27,65822.51
O501238,P1008,2023-10-23,dealer,7,3855.44,26988.08
O501239,P1052,2025-07-15,dealer,17,1641.85,27911.45
O501241,P1040,2023-11-20,online,32,1212.14,38788.48
O501242,P1000,2025-10-22,dealer,16,605.42,9686.72
O501243,P1059,2024-04-04,dealer,13,3416.86,44419.18
O501244,P1053,2023-11-04,online,19,2540.14,48262.66
O501245,P1026,2023-06-01,dealer,8,4992.83,39942.64
O501246,P1004,2025-02-01,dealer,9,564.91,5084.19
O501247,P1022,2025-04-16,wholesale,31,3426.68,106227.08
O501248,P1016,2024-10-03,dealer,18,1231.43,22165.74
O501249,P1009,2025-08-05,wholesale,44,4522.56,198992.64
O501250,P1039,2023-02-08,online,26,1121.63,29162.38
O501251,P1045,2024-11-29,online,21,3008.44,63177.24
O501252,P1031,2024-10-26,wholesale,52,4846.42,252013.84
O501253,P1057,2024-07-26,online,23,1479.92,34038.16
O501254,P1049,2025-10-30,wholesale,66,1623.04,107120.64
O501256,P1010,2025-01-04,online,14,1570.39,21985.46
O501257,P1058,2023-05-25,dealer,16,5168.81,82700.96
O501258,P1017,2023-12-10,wholesale,41,2368.08,97091.28
O501259,P1000,2025-10-10,online,20,559.55,11191.0
O501261,P1040,2025-10-31,online,20,1128.97,22579.4
O501263,P1019,2023-10-02,dealer,17,4237.55,72038.35
O501264,P1015,2024-07-24,wholesale,42,4283.15,179892.3
O501265,P1033,2024-08-05,dealer,27,2222.88,60017.76
O501266,P1000,2023-09-19,online,7,603.6,4225.2
O501267,P1037,2024-06-27,wholesale,105,2246.53,235885.65
O501269,P1052,2023-01-11,dealer,13,1634.18,21244.34
O501270,P1049,2024-08-06,dealer,17,1449.64,24643.88
O501271,P1004,2025-07-14,wholesale,69,563.72,38896.68
O501272,P1005,2025-02-25,wholesale,42,2695.08,113193.36
O501273,P1055,2023-11-28,dealer,15,3273.1,49096.5
O501274,P1041,2023-10-06,wholesale,63,3790.75,238817.25
O501275,P1044,2023-10-20,dealer,33,3197.68,105523.44
O501276,P1011,2023-06-30,dealer,4,1520.82,6083.28
O501277,P1019,2024-03-19,online,11,4321.27,47533.97
O501278,P1001,2024-07-27,wholesale,35,4246.59,148630.65
O501280,P1042,2025-07-12,wholesale,47,2068.53,97220.91
O501281,P1049,2025-04-06,dealer,20,1589.35,31787.0
O501282,P1057,2023-01-08,wholesale,55,1301.96,71607.8
O501283,P1005,2025-01-29,online,7,2691.48,18840.36
O501284,P1041,2023-12-25,online,9,3891.73,35025.57
O501287,P1003,2023-07-27,online,16,2589.38,41430.08
O501288,P1021,2024-07-29,dealer,23,2167.9,49861.7
O501289,P1016,2025-03-02,online,14,1226.33,17168.62
O501290,P1003,2024-06-30,dealer,27,2270.44,61301.88
O501291,P1021,2025-10-23,dealer,19,2097.19,39846.61
O501292,P1017,2023-05-09,dealer,21,2245.02,47145.42
O501293,P1035,2024-06-27,dealer,24,1500.31,36007.44
O501294,P1012,2024-08-29,dealer,11,1376.02,15136.22
O501295,P1010,2024-03-17,dealer,24,1560.02,37440.48
O501296,P1020,2025-10-23,online,27,2085.46,56307.42
O501297,P1030,2023-11-10,dealer,25,3854.36,96359.0
O501298,P1017,2024-08-15,online,30,2113.3,63399.0
O501299,P1051,2025-07-23,online,12,1885.45,22625.4
O501300,P1046,2024-02-09,wholesale,50,3526.25,176312.5
O501301,P1028,2025-07-19,dealer,14,792.07,11088.98
O501303,P1008,2025-05-15,dealer,38,4194.31,159383.78
O501305,P1046,2023-06-06,online,30,3721.29,111638.7
O501306,P1048,2025-08-09,online,4,1542.61,6170.44
O501307,P1001,2023-11-21,dealer,7,4311.02,30177.14
O501308,P1045,2025-01-01,dealer,18,2902.81,52250.58
O501309,P1029,2023-03-01,online,25,4751.64,118791.0
O501310,P1040,2025-06-16,dealer,14,1184.06,16576.84
O501311,P1024,2023-01-14,dealer,13,1935.15,25156.95
O501312,P1038,2023-09-20,wholesale,42,2798.39,117532.38
O501313,P1011,2023-09-07,dealer,9,1594.07,14346.63
O501315,P1056,2025-11-09,dealer,1,2194.18,2194.18
O501316,P1033,2024-01-29,wholesale,12,2149.92,25799.04
O501318,P1013,2025-03-01,online,9,1794.52,16150.68
O501319,P1004,2024-11-10,online,27,474.02,12798.54
O501321,P1033,2024-02-20,online,15,2172.37,32585.55
O501322,P1027,2023-07-21,wholesale,40,4134.91,165396.4
O501324,P1018,2023-08-03,wholesale,54,1233.47,66607.38
O501325,P1050,2025-09-29,dealer,35,1712.11,59923.85
O501326,P1001,2023-11-17,wholesale,73,4213.52,307586.96
O501328,P1014,2025-01-06,dealer,11,2353.08,25883.88
O501329,P1017,2023-03-05,online,12,2380.68,28568.16
O501330,P1019,2024-02-03,dealer,16,4590.03,73440.48
O501331,P1029,2025-03-13,online,28,5097.6,142732.8
O501332,P1006,2024-02-16,wholesale,46,4652.56,214017.76
O501333,P1019,2023-09-13,online,49,4314.64,211417.36
O501334,P1011,2024-05-04,dealer,28,1542.91,43201.48
O501335,P1013,2024-12-22,wholesale,51,1866.64,95198.64
O501336,P1023,2025-01-07,wholesale,38,2847.23,108194.74
O501337,P1038,2024-12-07,dealer,22,3064.11,67410.42
O501338,P1028,2023-04-25,dealer,28,806.25,22575.0
O501339,P1006,2023-01-23,dealer,7,4957.63,34703.41
O501340,P1036,2024-01-20,online,17,1152.11,19585.87
O501341,P1011,2024-06-28,dealer,38,1674.5,63631.0
O501342,P1047,2025-03-29,wholesale,42,2628.01,110376.42
O501343,P1025,2023-02-04,wholesale,54,1301.57,70284.78
O501344,P1014,2025-11-10,wholesale,69,2156.1,148770.9
O501345,P1014,2023-11-22,dealer,11,2163.37,23797.07
O501347,P1016,2024-11-08,wholesale,30,1386.96,41608.8
O501348,P1033,2024-01-13,dealer,15,2099.92,31498.8
O501349,P1058,2024-02-15,online,19,4832.04,91808.76
O501350,P1051,2023-02-06,dealer,27,1897.52,51233.04
O501351,P1044,2023-01-24,dealer,18,3406.26,61312.68
O501352,P1038,2025-03-27,wholesale,47,2851.65,134027.55
O501353,P1000,2024-03-17,online,31,550.75,17073.25
O501354,P1027,2024-01-10,dealer,21,3905.57,82016.97
O501355,P1043,2023-12-31,wholesale,28,1911.41,53519.48
O501356,P1013,2025-10-13,dealer,20,1834.66,36693.2
O501357,P1025,2025-09-29,wholesale,58,1405.08,81494.64
O501358,P1055,2023-09-09,wholesale,81,2892.79,234315.99
O501360,P1008,2024-07-29,dealer,22,4075.77,89666.94
O501361,P1024,2023-12-06,dealer,7,2264.69,15852.83
O501362,P1018,2023-06-01,online,12,1180.14,14161.68
O501364,P1016,2024-05-30,dealer,17,1287.46,21886.82
O501365,P1013,2025-09-20,wholesale,46,1836.36,84472.56
O501366,P1051,2024-03-03,wholesale,6,1714.87,10289.22
O501367,P1024,2024-05-14,online,36,2239.09,80607.24
O501368,P1041,2024-10-30,online,21,3628.49,76198.29
O501369,P1034,2023-11-13,wholesale,51,4911.25,250473.75
O501370,P1037,2023-07-24,wholesale,58,2346.78,136113.24
O501372,P1052,2025-10-31,wholesale,65,1627.04,105757.6
O501373,P1018,2023-07-15,dealer,23,1134.41,26091.43
O501376,P1025,2023-11-23,online,8,1269.42,10155.36
O501377,P1046,2025-04-12,wholesale,28,4056.48,113581.44
O501378,P1057,2025-06-26,online,25,1484.37,37109.25
O501379,P1035,2025-04-12,dealer,20,1306.38,26127.6
O501380,P1033,2024-07-31,dealer,21,2120.17,44523.57
O501381,P1026,2024-03-04,online,23,4800.68,110415.64
O501383,P1036,2023-04-05,online,26,995.56,25884.56
O501384,P1030,2024-07-15,dealer,33,3806.5,125614.5
O501385,P1054,2024-03-27,dealer,13,3075.96,39987.48
O501386,P1048,2025-07-03,dealer,15,1677.63,25164.45
O501387,P1008,2023-12-28,dealer,38,4011.45,152435.1
O501388,P1000,2024-12-23,dealer,1,562.21,562.21
O501389,P1031,2023-05-10,wholesale,44,5159.9,227035.6
O501390,P1032,2024-07-20,online,23,1043.93,24010.39
O501391,P1044,2025-01-24,online,24,3057.1,73370.4
O501393,P1024,2025-10-30,dealer,13,1916.36,24912.68
O501394,P1018,2025-05-09,dealer,13,1224.44,15917.72
O501395,P1043,2024-06-28,dealer,24,1786.45,42874.8
O501396,P1045,2025-01-02,online,20,2889.11,57782.2
O501397,P1019,2023-05-07,wholesale,75,3921.46,294109.5
O501398,P1013,2025-03-31,dealer,19,1675.99,31843.81
O501399,P1003,2025-08-06,dealer,1,2578.83,2578.83
O501400,P1045,2024-07-30,dealer,31,2911.08,90243.48
O501401,P1013,2025-05-07,dealer,9,1876.8,16891.2
O501402,P1034,2025-06-02,wholesale,50,4475.42,223771.0
O501403,P1056,2024-06-29,dealer,18,2377.67,42798.06
O501405,P1023,2025-03-15,dealer,33,2492.22,82243.26
O501406,P1006,2025-01-10,wholesale,49,5000.68,245033.32
O501407,P1002,2025-04-28,wholesale,43,4517.95,194271.85
O501408,P1052,2023-09-09,online,34,1584.86,53885.24
O501409,P1047,2025-02-10,dealer,18,2993.27,53878.86
O501410,P1000,2024-05-22,online,20,574.01,11480.2
O501411,P1032,2023-03-18,dealer,16,991.16,15858.56
O501412,P1019,2025-06-30,online,14,4744.06,66416.84
O501413,P1013,2023-09-02,online,10,1944.17,19441.7
O501414,P1042,2023-04-08,wholesale,30,2217.25,66517.5
O501415,P1003,2025-04-22,wholesale,4,2679.84,10719.36
O501416,P1021,2023-06-29,dealer,25,2077.08,51927.0
O501417,P1027,2023-12-04,dealer,12,4224.45,50693.4
O501419,P1019,2025-11-15,wholesale,59,4543.17,268047.03
O501420,P1019,2023-05-10,dealer,30,4614.17,138425.1
O501421,P1022,2025-03-29,wholesale,42,3260.8,136953.6
O501423,P1022,2024-04-18,wholesale,69,3561.21,245723.49
O501424,P1043,2023-01-23,wholesale,25,1902.79,47569.75
O501425,P1012,2023-05-02,wholesale,19,1274.93,24223.67
O501426,P1059,2023-08-16,wholesale,40,3472.81,138912.4
O501427,P1045,2024-04-27,dealer,23,2565.7,59011.1
O501429,P1057,2023-05-27,dealer,11,1276.75,14044.25
O501430,P1037,2024-01-23,dealer,10,2458.45,24584.5
O501431,P1043,2025-09-24,wholesale,43,1704.38,73288.34
O501432,P1002,2024-03-30,online,38,3949.21,150069.98
O501433,P1000,2023-12-15,online,26,583.46,15169.96
O501434,P1007,2023-10-17,dealer,38,3753.37,142628.06
O501435,P1029,2025-09-16,wholesale,49,4520.97,221527.53
O501436,P1021,2025-11-14,online,9,1939.75,17457.75
O501437,P1033,2025-06-08,online,2,2317.22,4634.44
O501438,P1042,2023-12-25,dealer,1,2126.59,2126.59
O501439,P1043,2023-02-14,wholesale,29,1667.11,48346.19
O501440,P1028,2024-01-17,dealer,15,942.93,14143.95
O501441,P1040,2023-09-29,dealer,15,1103.38,16550.7
O501442,P1027,2025-10-02,dealer,19,3919.85,74477.15
O501443,P1002,2025-09-30,dealer,11,4010.97,44120.67
O501444,P1021,2023-04-18,dealer,24,2187.84,52508.16
O501445,P1023,2024-12-05,dealer,31,2580.85,80006.35
O501446,P1005,2023-01-20,dealer,43,2719.33,116931.19
O501448,P1045,2023-12-29,wholesale,37,3054.59,113019.83
O501449,P1054,2024-09-15,dealer,21,3117.19,65460.99
O501452,P1015,2024-04-02,dealer,14,4743.65,66411.1
O501453,P1048,2023-05-19,online,5,1571.27,7856.35
O501454,P1030,2024-06-20,online,23,3554.81,81760.63
O501455,P1054,2023-01-31,dealer,21,3066.04,64386.84
O501456,P1044,2024-12-26,dealer,12,3512.81,42153.72
O501457,P1002,2025-11-11,online,30,4140.83,124224.9
O501458,P1007,2024-05-24,dealer,20,4209.42,84188.4
O501459,P1054,2025-08-31,online,22,3159.55,69510.1
O501460,P1036,2024-08-17,online,37,998.72,36952.64
O501461,P1047,2023-12-17,wholesale,50,2851.1,142555.0
O501462,P1040,2025-07-22,online,10,1149.42,11494.2
O501463,P1059,2025-09-04,online,16,3864.57,61833.12
O501464,P1048,2024-10-04,dealer,17,1718.77,29219.09
O501466,P1037,2023-05-01,dealer,16,2116.24,33859.84
O501467,P1041,2023-08-13,dealer,13,3482.55,45273.15
O501468,P1035,2023-12-22,wholesale,43,1561.08,67126.44
O501470,P1029,2024-11-15,dealer,17,5079.75,86355.75
O501471,P1059,2025-05-21,dealer,30,3940.81,118224.3
O501472,P1039,2023-06-10,wholesale,43,993.2,42707.6
O501474,P1031,2023-04-12,online,24,5114.09,122738.16
O501475,P1059,2023-12-25,wholesale,49,3633.46,178039.54
O501476,P1002,2023-10-11,online,16,4011.94,64191.04
O501477,P1003,2025-02-06,wholesale,40,2332.53,93301.2
O501478,P1050,2025-04-09,dealer,19,1647.75,31307.25
O501479,P1037,2025-03-13,dealer,25,2257.05,56426.25
O501483,P1001,2023-02-22,online,17,4823.53,82000.01
O501484,P1012,2023-11-25,dealer,20,1374.03,27480.6
O501485,P1047,2024-03-17,wholesale,56,2470.37,138340.72
O501486,P1021,2023-12-25,dealer,21,1905.23,40009.83
O501487,P1007,2023-09-09,online,8,4407.37,35258.96
O501489,P1021,2025-06-23,online,16,1974.45,31591.2
O501490,P1017,2023-01-20,dealer,1,2436.42,2436.42
O501491,P1052,2023-08-05,online,24,1574.69,37792.56
O501493,P1004,2023-07-23,online,10,481.88,4818.8
O501494,P1057,2024-01-19,dealer,22,1346.73,29628.06
O501495,P1014,2024-04-24,online,13,2413.57,31376.41
O501497,P1035,2024-10-16,online,17,1330.33,22615.61
O501498,P1010,2024-09-17,dealer,22,1753.03,38566.66
O501499,P1021,2025-03-01,dealer,18,1932.44,34783.92
O501500,P1028,2024-01-09,dealer,36,906.18,32622.48
O501501,P1054,2023-10-12,dealer,21,3174.46,66663.66
O501502,P1029,2023-03-29,online,21,5364.53,112655.13
O501503,P1018,2023-03-19,online,11,1306.25,14368.75
O501504,P1043,2025-11-07,wholesale,45,1900.83,85537.35
O501505,P1059,2025-04-27,dealer,18,3833.69,69006.42
O501506,P1050,2024-12-03,wholesale,52,1821.64,94725.28
O501507,P1058,2023-04-30,dealer,11,4959.13,54550.43
O501509,P1056,2024-05-21,online,32,2380.83,76186.56
O501510,P1032,2024-11-17,wholesale,62,887.69,55036.78
O501511,P1025,2023-09-23,dealer,18,1402.96,25253.28
O501512,P1036,2023-06-05,dealer,11,1045.2,11497.2
O501513,P1039,2023-05-11,online,28,1020.04,28561.12
O501514,P1041,2025-07-05,online,40,4127.47,165098.8
O501516,P1051,2025-05-18,online,33,1679.74,55431.42
O501517,P1007,2024-06-23,wholesale,44,3991.07,175607.08
O501518,P1024,2023-08-23,wholesale,52,2239.08,116432.16
O501519,P1025,2024-09-15,online,1,1299.95,1299.95
O501520,P1048,2024-11-06,dealer,13,1684.46,21897.98
O501521,P1051,2023-08-16,dealer,30,1879.21,56376.3
O501524,P1044,2024-05-22,online,23,3120.97,71782.31
O501525,P1011,2023-08-16,dealer,20,1496.69,29933.8
O501526,P1049,2025-07-22,dealer,11,1407.98,15487.78
O501527,P1018,2025-02-28,wholesale,48,1124.84,53992.32
O501529,P1030,2024-11-20,dealer,14,4019.88,56278.32
O501530,P1044,2025-03-18,online,36,3490.46,125656.56
O501531,P1030,2023-08-09,dealer,1,3863.64,3863.64
O501532,P1021,2024-01-05,dealer,18,1886.84,33963.12
O501533,P1053,2023-08-02,dealer,23,2538.7,58390.1
O501536,P1025,2023-12-16,wholesale,82,1323.88,108558.16
O501537,P1012,2025-02-14,online,24,1375.57,33013.68
O501538,P1058,2024-04-16,dealer,17,4990.91,84845.47
O501539,P1018,2025-10-11,dealer,29,1135.75,32936.75
O501542,P1020,2023-10-23,online,1,1945.35,1945.35
O501543,P1047,2025-04-25,online,20,2570.66,51413.2
O501544,P1012,2023-01-15,online,31,1140.2,35346.2
O501545,P1050,2023-08-21,dealer,10,1594.51,15945.1
O501546,P1043,2024-09-29,online,2,1905.94,3811.88
O501547,P1029,2023-08-14,dealer,19,4532.44,86116.36
O501548,P1052,2025-10-06,wholesale,45,1582.51,71212.95
O501549,P1027,2024-07-28,wholesale,37,3480.15,128765.55
O501550,P1020,2024-10-15,dealer,21,2102.93,44161.53
O501551,P1043,2023-09-09,dealer,41,1710.1,70114.1
O501552,P1055,2024-01-18,dealer,44,3341.05,147006.2
O501553,P1006,2024-11-07,wholesale,63,4578.44,288441.72
O501554,P1053,2025-11-11,online,20,2373.52,47470.4
O501555,P1018,2023-08-05,dealer,22,1264.39,27816.58
O501556,P1010,2025-03-23,online,20,1575.54,31510.8
O501557,P1055,2023-02-25,online,14,3166.41,44329.74
O501558,P1051,2024-11-09,dealer,15,2007.36,30110.4
O501559,P1001,2025-02-26,wholesale,62,4279.63,265337.06
O501560,P1002,2024-07-14,wholesale,86,4408.85,379161.1
O501561,P1031,2023-07-04,dealer,3,4468.83,13406.49
O501562,P1041,2024-01-31,online,21,3718.03,78078.63
O501563,P1026,2023-07-20,dealer,31,5339.46,165523.26
O501564,P1005,2023-07-02,dealer,7,2502.21,17515.47
O501565,P1020,2024-10-14,wholesale,24,2210.64,53055.36
O501566,P1013,2023-12-21,wholesale,21,1908.48,40078.08
O501567,P1018,2023-10-19,dealer,25,1108.81,27720.25
O501569,P1012,2024-07-31,online,20,1350.73,27014.6
O501570,P1016,2025-04-19,online,21,1201.36,25228.56
O501571,P1037,2025-07-11,dealer,1,2502.92,2502.92
O501572,P1049,2023-12-23,dealer,4,1651.25,6605.0
O501573,P1031,2025-04-10,online,31,4953.87,153569.97
O501574,P1030,2023-01-01,wholesale,61,3608.03,220089.83
O501575,P1050,2024-12-24,dealer,22,1849.47,40688.34
O501577,P1015,2023-02-15,wholesale,81,4945.58,400591.98
O501578,P1022,2023-07-29,online,23,3339.02,76797.46
O501579,P1025,2024-02-29,dealer,15,1272.43,19086.45
O501580,P1019,2023-02-09,dealer,12,4741.47,56897.64
O501581,P1039,2023-04-26,wholesale,74,1037.65,76786.1
O501583,P1017,2024-01-07,dealer,26,2363.41,61448.66
O501585,P1035,2025-05-22,dealer,22,1532.79,33721.38
O501586,P1049,2024-08-31,online,45,1537.65,69194.25
O501587,P1020,2023-08-25,dealer,9,1993.69,17943.21
O501590,P1016,2023-04-26,dealer,36,1361.45,49012.2
O501591,P1010,2023-04-13,dealer,13,1509.31,19621.03
O501593,P1038,2024-03-21,dealer,21,3130.34,65737.14
O501594,P1047,2024-02-14,online,21,3004.1,63086.1
O501597,P1053,2025-03-07,dealer,7,2150.67,15054.69
